kind,net,layer,width_mm,start_x_mm,start_y_mm,end_x_mm,end_y_mm,diameter_mm,drill_mm,start_layer,end_layer
segment,RS485_DE,In1.Cu,0.150000,50.658200,35.103900,50.658200,41.759100,,,,
segment,RS485_DE,In1.Cu,0.150000,50.937200,10.901500,50.937200,17.162900,,,,
segment,RS485_DE,In1.Cu,0.150000,50.937200,10.901500,51.519100,10.319600,,,,
segment,RS485_DE,In1.Cu,0.150000,50.937200,17.162900,51.161200,17.386900,,,,
segment,RS485_DE,In1.Cu,0.150000,51.161200,17.386900,51.161200,33.799600,,,,
segment,RS485_RX,B.Cu,0.150000,46.626000,34.712300,47.287400,35.373700,,,,
segment,RS485_RX,B.Cu,0.150000,47.287400,35.373700,47.903400,35.373700,,,,
segment,RS485_RX,B.Cu,0.150000,47.903400,35.373700,49.600000,33.677100,,,,
segment,RS485_RX,B.Cu,0.150000,49.600000,17.647700,49.600000,32.550000,,,,
segment,RS485_RX,B.Cu,0.150000,49.600000,17.647700,55.126100,12.121600,,,,
segment,RS485_RX,B.Cu,0.150000,49.600000,32.550000,49.600000,33.677100,,,,
segment,RS485_RX,F.Cu,0.150000,47.885800,42.450900,47.978200,42.450900,,,,
segment,RS485_RX,F.Cu,0.150000,47.978200,42.450900,48.500000,42.972700,,,,
segment,RS485_RX,F.Cu,0.150000,48.500000,42.972700,48.500000,44.450000,,,,
segment,RS485_RX,F.Cu,0.150000,55.126100,12.121600,57.286700,12.121600,,,,
segment,RS485_RX,F.Cu,0.150000,57.286700,12.121600,57.508300,11.900000,,,,
segment,RS485_RX,F.Cu,0.150000,57.508300,11.900000,58.710000,11.900000,,,,
segment,RS485_RX,In1.Cu,0.150000,46.626000,34.712300,47.126900,35.213200,,,,
segment,RS485_RX,In1.Cu,0.150000,47.126900,35.213200,47.126900,41.692000,,,,
segment,RS485_RX,In1.Cu,0.150000,47.126900,41.692000,47.885800,42.450900,,,,
segment,RS485_TX,B.Cu,0.150000,47.732200,34.854100,48.800000,33.786300,,,,
segment,RS485_TX,B.Cu,0.150000,48.800000,11.470400,48.800000,32.550000,,,,
segment,RS485_TX,B.Cu,0.150000,48.800000,11.470400,50.771900,9.498500,,,,
segment,RS485_TX,B.Cu,0.150000,48.800000,32.550000,48.800000,33.786300,,,,
segment,RS485_TX,F.Cu,0.150000,48.382200,41.324300,49.000000,41.942100,,,,
segment,RS485_TX,F.Cu,0.150000,49.000000,41.942100,49.000000,43.423300,,,,
segment,RS485_TX,F.Cu,0.150000,49.000000,43.423300,49.000000,44.450000,,,,
segment,RS485_TX,F.Cu,0.150000,50.771900,9.498500,51.144100,9.498500,,,,
segment,RS485_TX,F.Cu,0.150000,51.144100,9.498500,52.031900,8.610700,,,,
segment,RS485_TX,F.Cu,0.150000,52.031900,8.610700,56.997600,8.610700,,,,
segment,RS485_TX,F.Cu,0.150000,56.997600,8.610700,57.508300,8.100000,,,,
segment,RS485_TX,F.Cu,0.150000,57.508300,8.100000,58.710000,8.100000,,,,
segment,RS485_TX,In1.Cu,0.150000,47.665700,34.920600,47.665700,40.607800,,,,
segment,RS485_TX,In1.Cu,0.150000,47.665700,34.920600,47.732200,34.854100,,,,
segment,RS485_TX,In1.Cu,0.150000,47.665700,40.607800,48.382200,41.324300,,,,
segment,RTC_INT_N,F.Cu,0.150000,59.675000,43.901900,59.675000,44.900000,,,,
segment,RTC_INT_N,F.Cu,0.150000,59.675000,43.901900,60.742700,42.834200,,,,
segment,RTC_INT_N,F.Cu,0.150000,60.742700,42.834200,63.531600,42.834200,,,,
segment,RTC_INT_N,F.Cu,0.150000,63.531600,42.834200,63.883300,43.185900,,,,
segment,RTC_INT_N,F.Cu,0.150000,63.883300,43.185900,68.657400,43.185900,,,,
segment,RTC_INT_N,F.Cu,0.150000,68.657400,43.185900,70.473300,41.370000,,,,
segment,RTC_INT_N,F.Cu,0.150000,70.473300,41.370000,71.600000,41.370000,,,,
segment,SERVICE_BTN,F.Cu,0.150000,4.730000,31.250000,5.734400,31.250000,,,,
segment,SERVICE_BTN,F.Cu,0.150000,61.625000,44.411100,61.625000,44.900000,,,,
segment,SERVICE_BTN,F.Cu,0.150000,61.625000,44.411100,61.988100,44.048000,,,,
segment,SERVICE_BTN,F.Cu,0.150000,61.988100,44.048000,63.848800,44.048000,,,,
segment,SERVICE_BTN,F.Cu,0.150000,63.848800,44.048000,64.002000,44.201200,,,,
segment,SERVICE_BTN,F.Cu,0.150000,64.002000,44.201200,64.002000,44.540300,,,,
segment,SERVICE_BTN,F.Cu,0.150000,64.002000,44.540300,65.016800,45.555100,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.016800,45.555100,65.410900,45.161000,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.259200,39.821600,65.259200,41.102500,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.259200,39.821600,65.706200,39.374600,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.259200,41.102500,65.410900,41.254200,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.410900,41.254200,65.410900,45.161000,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.706200,32.345900,65.706200,39.374600,,,,
segment,SERVICE_BTN,In1.Cu,0.150000,65.706200,32.345900,66.974800,31.077300,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,33.726100,31.250000,34.482600,30.493500,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,33.726100,31.250000,5.734400,31.250000,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,34.482600,30.493500,41.808200,30.493500,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,41.808200,30.493500,42.198200,30.103500,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,42.198200,30.103500,57.226600,30.103500,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,57.226600,30.103500,58.600700,31.477600,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,58.600700,31.477600,66.574500,31.477600,,,,
segment,SERVICE_BTN,In3.Cu,0.150000,66.574500,31.477600,66.974800,31.077300,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,3.692400,37.150000,3.903300,36.939100,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,3.903300,36.750000,3.903300,36.939100,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,3.903300,36.750000,4.730000,36.750000,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,36.248100,51.733000,36.423300,51.908200,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,36.423300,51.908200,36.423300,52.000000,,,,
segment,STATUS_RGB_DATA,F.Cu,0.150000,36.423300,52.000000,37.450000,52.000000,,,,
segment,STATUS_RGB_DATA,In1.Cu,0.150000,3.692400,37.150000,4.089000,37.546600,,,,
segment,STATUS_RGB_DATA,In1.Cu,0.150000,4.089000,37.546600,4.089000,51.173300,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,28.821800,51.246100,28.946700,51.121200,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,28.821800,51.246100,4.161800,51.246100,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,28.946700,51.121200,31.627000,51.121200,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,31.627000,51.121200,31.717600,51.211800,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,31.717600,51.211800,35.392200,51.211800,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,35.392200,51.211800,35.913400,51.733000,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,35.913400,51.733000,36.248100,51.733000,,,,
segment,STATUS_RGB_DATA,In3.Cu,0.150000,4.089000,51.173300,4.161800,51.246100,,,,
segment,SWCLK,F.Cu,0.150000,37.450000,45.311100,37.450000,46.000000,,,,
segment,SWCLK,F.Cu,0.150000,37.450000,45.311100,38.098900,44.662200,,,,
segment,SWCLK,In1.Cu,0.150000,38.091200,29.631800,38.091200,44.654500,,,,
segment,SWCLK,In1.Cu,0.150000,38.091200,29.631800,40.872400,26.850600,,,,
segment,SWCLK,In1.Cu,0.150000,38.091200,44.654500,38.098900,44.662200,,,,
segment,SWCLK,In1.Cu,0.150000,40.872400,26.850600,40.872400,8.205000,,,,
segment,SWCLK,In3.Cu,0.150000,40.872400,7.782500,40.872400,8.205000,,,,
segment,SWCLK,In3.Cu,0.150000,40.872400,7.782500,44.554000,4.100900,,,,
segment,SWCLK,In3.Cu,0.150000,44.554000,4.100900,66.505900,4.100900,,,,
segment,SWCLK,In3.Cu,0.150000,66.505900,4.100900,67.270000,4.865000,,,,
segment,SWDIO,F.Cu,0.150000,40.500000,44.450000,40.500000,45.639200,,,,
segment,SWDIO,F.Cu,0.150000,40.500000,45.639200,41.040700,46.179900,,,,
segment,SWDIO,In1.Cu,0.150000,41.040700,46.179900,42.038100,45.182500,,,,
segment,SWDIO,In1.Cu,0.150000,41.690400,20.923800,41.690400,7.638600,,,,
segment,SWDIO,In1.Cu,0.150000,41.690400,20.923800,42.038100,21.271500,,,,
segment,SWDIO,In1.Cu,0.150000,41.690400,7.638600,41.808800,7.520200,,,,
segment,SWDIO,In1.Cu,0.150000,42.038100,21.271500,42.038100,45.182500,,,,
segment,SWDIO,In3.Cu,0.150000,41.808800,7.520200,44.464000,4.865000,,,,
segment,SWDIO,In3.Cu,0.150000,44.464000,4.865000,66.000000,4.865000,,,,
segment,TEMP_PCB,B.Cu,0.150000,41.400000,62.200000,41.400000,63.400000,,,,
segment,TEMP_PCB,B.Cu,0.150000,41.400000,62.200000,41.800000,61.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,41.400000,63.400000,42.800000,64.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,41.800000,61.800000,42.200000,61.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,42.200000,61.800000,43.200000,62.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,42.800000,64.800000,53.600000,64.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,43.200000,62.800000,45.600000,62.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,45.600000,62.800000,53.000000,55.400000,,,,
segment,TEMP_PCB,B.Cu,0.150000,53.000000,55.400000,53.800000,54.400000,,,,
segment,TEMP_PCB,B.Cu,0.150000,53.600000,64.800000,72.600000,45.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,68.000000,32.550000,68.000000,34.400000,,,,
segment,TEMP_PCB,B.Cu,0.150000,68.000000,34.400000,68.400000,34.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,68.400000,34.800000,71.200000,34.800000,,,,
segment,TEMP_PCB,B.Cu,0.150000,71.200000,34.800000,72.600000,36.200000,,,,
segment,TEMP_PCB,B.Cu,0.150000,72.600000,36.200000,72.600000,45.800000,,,,
segment,TEMP_PCB,F.Cu,0.150000,52.550000,54.500000,53.800000,54.400000,,,,
segment,TEMP_PWR_A,B.Cu,0.150000,67.200000,31.526900,67.200000,32.550000,,,,
segment,TEMP_PWR_A,B.Cu,0.150000,67.200000,31.526900,67.677800,31.049100,,,,
segment,TEMP_PWR_A,F.Cu,0.150000,50.711200,52.192300,51.523300,53.004400,,,,
segment,TEMP_PWR_A,F.Cu,0.150000,51.523300,53.004400,51.523300,54.000000,,,,
segment,TEMP_PWR_A,F.Cu,0.150000,51.523300,54.000000,52.550000,54.000000,,,,
segment,TEMP_PWR_A,In1.Cu,0.150000,64.064900,49.251300,66.287100,47.029100,,,,
segment,TEMP_PWR_A,In1.Cu,0.150000,66.181900,32.545000,66.181900,39.325800,,,,
segment,TEMP_PWR_A,In1.Cu,0.150000,66.181900,32.545000,67.677800,31.049100,,,,
segment,TEMP_PWR_A,In1.Cu,0.150000,66.181900,39.325800,66.287100,39.431000,,,,
segment,TEMP_PWR_A,In1.Cu,0.150000,66.287100,39.431000,66.287100,47.029100,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,50.711200,52.192300,54.325300,52.192300,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,54.325300,52.192300,55.420800,51.096800,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,55.420800,51.096800,55.971400,51.096800,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,55.971400,51.096800,56.156400,50.911800,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,56.156400,50.911800,62.742500,50.911800,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,62.742500,50.911800,64.064900,49.589400,,,,
segment,TEMP_PWR_A,In3.Cu,0.150000,64.064900,49.251300,64.064900,49.589400,,,,
segment,TEMP_PWR_B,B.Cu,0.150000,66.400000,32.550000,66.400000,34.141900,,,,
segment,TEMP_PWR_B,B.Cu,0.150000,66.400000,34.141900,67.211200,34.953100,,,,
segment,TEMP_PWR_B,F.Cu,0.150000,52.550000,53.500000,53.671900,53.500000,,,,
segment,TEMP_PWR_B,F.Cu,0.150000,53.671900,53.500000,54.495700,54.323800,,,,
segment,TEMP_PWR_B,F.Cu,0.150000,54.495700,54.323800,54.495700,54.422000,,,,
segment,TEMP_PWR_B,F.Cu,0.150000,54.495700,54.422000,54.947800,54.874100,,,,
segment,TEMP_PWR_B,In1.Cu,0.150000,63.712300,50.288000,63.712300,55.374700,,,,
segment,TEMP_PWR_B,In1.Cu,0.150000,63.712300,50.288000,67.211200,46.789100,,,,
segment,TEMP_PWR_B,In1.Cu,0.150000,67.211200,34.953100,67.211200,46.789100,,,,
segment,TEMP_PWR_B,In3.Cu,0.150000,54.947800,54.874100,55.245300,54.576600,,,,
segment,TEMP_PWR_B,In3.Cu,0.150000,55.245300,54.576600,62.914200,54.576600,,,,
segment,TEMP_PWR_B,In3.Cu,0.150000,62.914200,54.576600,63.712300,55.374700,,,,
segment,UART_RX,B.Cu,0.150000,46.967700,32.782300,46.967700,34.008100,,,,
segment,UART_RX,B.Cu,0.150000,46.967700,32.782300,47.200000,32.550000,,,,
segment,UART_RX,F.Cu,0.150000,34.899000,48.065600,35.464600,47.500000,,,,
segment,UART_RX,F.Cu,0.150000,35.464600,47.500000,36.423300,47.500000,,,,
segment,UART_RX,F.Cu,0.150000,36.423300,47.500000,37.450000,47.500000,,,,
segment,UART_RX,F.Cu,0.150000,67.142700,48.142000,67.942000,48.142000,,,,
segment,UART_RX,F.Cu,0.150000,67.942000,48.142000,68.000000,48.200000,,,,
segment,UART_RX,F.Cu,0.150000,88.292000,41.806300,88.843700,41.806300,,,,
segment,UART_RX,F.Cu,0.150000,88.843700,41.806300,88.950000,41.700000,,,,
segment,UART_RX,In1.Cu,0.150000,34.899000,48.065600,35.072600,47.892000,,,,
segment,UART_RX,In1.Cu,0.150000,35.072600,34.248500,35.072600,47.892000,,,,
segment,UART_RX,In3.Cu,0.150000,34.899000,48.065600,35.249500,47.715100,,,,
segment,UART_RX,In3.Cu,0.150000,35.072600,34.248500,35.546900,33.774200,,,,
segment,UART_RX,In3.Cu,0.150000,35.249500,47.715100,36.075100,47.715100,,,,
segment,UART_RX,In3.Cu,0.150000,35.546900,33.774200,46.733800,33.774200,,,,
segment,UART_RX,In3.Cu,0.150000,36.075100,47.715100,36.523400,48.163400,,,,
segment,UART_RX,In3.Cu,0.150000,36.523400,48.163400,46.634000,48.163400,,,,
segment,UART_RX,In3.Cu,0.150000,46.634000,48.163400,47.210600,47.586800,,,,
segment,UART_RX,In3.Cu,0.150000,46.733800,33.774200,46.967700,34.008100,,,,
segment,UART_RX,In3.Cu,0.150000,47.210600,47.586800,50.656100,47.586800,,,,
segment,UART_RX,In3.Cu,0.150000,50.656100,47.586800,50.736800,47.667500,,,,
segment,UART_RX,In3.Cu,0.150000,50.736800,47.667500,51.131700,47.667500,,,,
segment,UART_RX,In3.Cu,0.150000,51.131700,47.667500,51.393800,47.405400,,,,
segment,UART_RX,In3.Cu,0.150000,51.393800,47.405400,55.742900,47.405400,,,,
segment,UART_RX,In3.Cu,0.150000,55.742900,47.405400,55.947400,47.200900,,,,
segment,UART_RX,In3.Cu,0.150000,55.947400,47.200900,56.860300,47.200900,,,,
segment,UART_RX,In3.Cu,0.150000,56.860300,47.200900,57.059700,47.400300,,,,
segment,UART_RX,In3.Cu,0.150000,57.059700,47.400300,58.083600,47.400300,,,,
segment,UART_RX,In3.Cu,0.150000,58.083600,47.400300,58.349600,47.666300,,,,
segment,UART_RX,In3.Cu,0.150000,58.349600,47.666300,61.608200,47.666300,,,,
segment,UART_RX,In3.Cu,0.150000,61.608200,47.666300,62.226500,47.048000,,,,
segment,UART_RX,In3.Cu,0.150000,62.226500,47.048000,66.611900,47.048000,,,,
segment,UART_RX,In3.Cu,0.150000,66.611900,47.048000,66.841900,47.278000,,,,
segment,UART_RX,In3.Cu,0.150000,66.841900,47.278000,66.841900,47.841200,,,,
segment,UART_RX,In3.Cu,0.150000,66.841900,47.278000,69.595100,44.524800,,,,
segment,UART_RX,In3.Cu,0.150000,66.841900,47.841200,67.142700,48.142000,,,,
segment,UART_RX,In3.Cu,0.150000,69.595100,44.524800,85.573500,44.524800,,,,
segment,UART_RX,In3.Cu,0.150000,85.573500,44.524800,88.292000,41.806300,,,,
segment,UART_TX,B.Cu,0.150000,47.854000,34.012900,48.000000,33.866900,,,,
segment,UART_TX,B.Cu,0.150000,48.000000,32.550000,48.000000,33.866900,,,,
segment,UART_TX,F.Cu,0.150000,29.747300,38.083400,33.000000,41.336100,,,,
segment,UART_TX,F.Cu,0.150000,33.000000,41.336100,33.000000,42.200000,,,,
segment,UART_TX,F.Cu,0.150000,33.000000,42.200000,33.600000,42.800000,,,,
segment,UART_TX,F.Cu,0.150000,33.600000,42.800000,34.000000,43.100000,,,,
segment,UART_TX,F.Cu,0.150000,34.000000,43.100000,34.000000,44.500000,,,,
segment,UART_TX,F.Cu,0.150000,34.000000,44.500000,36.080000,44.500000,,,,
segment,UART_TX,F.Cu,0.150000,36.080000,44.500000,36.080000,47.000000,,,,
segment,UART_TX,F.Cu,0.150000,36.080000,47.000000,37.450000,47.000000,,,,
segment,UART_TX,F.Cu,0.150000,71.450500,49.271800,71.802000,49.623300,,,,
segment,UART_TX,F.Cu,0.150000,71.802000,49.623300,72.000000,49.623300,,,,
segment,UART_TX,F.Cu,0.150000,72.000000,49.623300,72.000000,50.300000,,,,
segment,UART_TX,In1.Cu,0.150000,71.450500,39.421000,71.450500,49.271800,,,,
segment,UART_TX,In1.Cu,0.150000,71.450500,39.421000,71.475800,39.395700,,,,
segment,UART_TX,In3.Cu,0.150000,29.747300,38.083400,43.929100,38.083400,,,,
segment,UART_TX,In3.Cu,0.150000,43.929100,38.083400,47.102700,34.909800,,,,
segment,UART_TX,In3.Cu,0.150000,47.102700,34.764200,47.102700,34.909800,,,,
segment,UART_TX,In3.Cu,0.150000,47.102700,34.764200,47.854000,34.012900,,,,
segment,UART_TX,In3.Cu,0.150000,47.102700,34.909800,51.411300,39.218400,,,,
segment,UART_TX,In3.Cu,0.150000,51.411300,39.218400,71.298500,39.218400,,,,
segment,UART_TX,In3.Cu,0.150000,71.298500,39.218400,71.475800,39.395700,,,,
segment,USB_D_N,F.Cu,0.200000,4.730000,38.750000,7.500000,38.750000,,,,
segment,USB_D_N,F.Cu,0.200000,41.500000,42.800000,41.500000,44.450000,,,,
segment,USB_D_N,F.Cu,0.200000,7.500000,38.750000,8.000000,38.500000,,,,
segment,USB_D_N,In3.Cu,0.200000,10.000000,38.800000,39.000000,42.500000,,,,
segment,USB_D_N,In3.Cu,0.200000,10.000000,38.800000,8.000000,38.500000,,,,
segment,USB_D_N,In3.Cu,0.200000,39.000000,42.500000,41.500000,42.800000,,,,
segment,USB_D_P,F.Cu,0.200000,4.730000,39.250000,7.500000,39.250000,,,,
segment,USB_D_P,F.Cu,0.200000,41.000000,43.500000,41.000000,44.450000,,,,
segment,USB_D_P,F.Cu,0.200000,7.500000,39.250000,8.000000,39.500000,,,,
segment,USB_D_P,In3.Cu,0.200000,10.000000,39.160000,39.000000,42.860000,,,,
segment,USB_D_P,In3.Cu,0.200000,10.000000,39.160000,8.000000,39.500000,,,,
segment,USB_D_P,In3.Cu,0.200000,39.000000,42.860000,41.000000,43.500000,,,,
segment,USB_VBUS_DETECT_RAW,F.Cu,0.150000,11.201500,37.250000,11.372000,37.420500,,,,
segment,USB_VBUS_DETECT_RAW,F.Cu,0.150000,11.201500,37.250000,4.730000,37.250000,,,,
segment,USB_VBUS_DETECT_RAW,F.Cu,0.150000,12.935000,23.428300,13.548400,23.428300,,,,
segment,USB_VBUS_DETECT_RAW,F.Cu,0.150000,13.548400,23.428300,14.000000,22.976700,,,,
segment,USB_VBUS_DETECT_RAW,F.Cu,0.150000,14.000000,22.300000,14.000000,22.976700,,,,
segment,USB_VBUS_DETECT_RAW,In1.Cu,0.150000,11.306800,25.056500,11.306800,37.355300,,,,
segment,USB_VBUS_DETECT_RAW,In1.Cu,0.150000,11.306800,25.056500,12.935000,23.428300,,,,
segment,USB_VBUS_DETECT_RAW,In1.Cu,0.150000,11.306800,37.355300,11.372000,37.420500,,,,
segment,USB_VBUS_PRESENT,F.Cu,0.150000,14.950000,19.700000,14.950000,20.376700,,,,
segment,USB_VBUS_PRESENT,F.Cu,0.150000,14.950000,20.376700,21.223600,20.376700,,,,
segment,USB_VBUS_PRESENT,F.Cu,0.150000,21.223600,20.376700,21.322500,20.475600,,,,
segment,USB_VBUS_PRESENT,F.Cu,0.150000,48.000000,43.217200,48.000000,44.450000,,,,
segment,USB_VBUS_PRESENT,In1.Cu,0.150000,21.322500,20.475600,21.322500,44.183900,,,,
segment,USB_VBUS_PRESENT,In1.Cu,0.150000,21.322500,44.183900,21.410000,44.271400,,,,
segment,USB_VBUS_PRESENT,In3.Cu,0.150000,21.410000,44.271400,21.506900,44.174500,,,,
segment,USB_VBUS_PRESENT,In3.Cu,0.150000,21.506900,44.174500,38.917300,44.174500,,,,
segment,USB_VBUS_PRESENT,In3.Cu,0.150000,38.917300,44.174500,39.077300,44.334500,,,,
segment,USB_VBUS_PRESENT,In3.Cu,0.150000,39.077300,44.334500,46.882700,44.334500,,,,
segment,USB_VBUS_PRESENT,In3.Cu,0.150000,46.882700,44.334500,48.000000,43.217200,,,,
segment,VBAT_SENSE,B.Cu,0.150000,69.600000,32.550000,70.158000,33.108000,,,,
segment,VBAT_SENSE,B.Cu,0.150000,70.158000,33.108000,70.158000,34.241600,,,,
segment,VBAT_SENSE,F.Cu,0.150000,52.550000,55.500000,55.791300,55.500000,,,,
segment,VBAT_SENSE,F.Cu,0.150000,55.791300,55.500000,56.238000,55.053300,,,,
segment,VBAT_SENSE,In1.Cu,0.150000,68.858500,51.074000,68.858500,54.964200,,,,
segment,VBAT_SENSE,In1.Cu,0.150000,68.858500,51.074000,70.719900,49.212600,,,,
segment,VBAT_SENSE,In1.Cu,0.150000,70.158000,34.241600,70.158000,41.507300,,,,
segment,VBAT_SENSE,In1.Cu,0.150000,70.158000,41.507300,70.719900,42.069200,,,,
segment,VBAT_SENSE,In1.Cu,0.150000,70.719900,42.069200,70.719900,49.212600,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,54.471000,54.637700,54.471000,55.123100,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,54.471000,54.637700,54.833800,54.274900,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,54.471000,55.123100,54.762200,55.414300,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,54.762200,55.414300,55.877000,55.414300,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,54.833800,54.274900,68.169200,54.274900,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,55.877000,55.414300,56.238000,55.053300,,,,
segment,VBAT_SENSE,In3.Cu,0.150000,68.169200,54.274900,68.858500,54.964200,,,,
segment,VCAP1,F.Cu,0.150000,51.523300,45.725100,51.523300,47.000000,,,,
segment,VCAP1,F.Cu,0.150000,51.523300,45.725100,52.513700,44.734700,,,,
segment,VCAP1,F.Cu,0.150000,51.523300,47.000000,52.550000,47.000000,,,,
segment,VCAP1,F.Cu,0.150000,52.513700,44.186300,52.513700,44.734700,,,,
segment,VCAP1,F.Cu,0.150000,52.513700,44.186300,53.700000,43.000000,,,,
segment,VCAP2,F.Cu,0.150000,33.700000,57.000000,34.407800,56.292200,,,,
segment,VCAP2,F.Cu,0.150000,34.407800,56.292200,36.013000,56.292200,,,,
segment,VCAP2,F.Cu,0.150000,36.013000,56.292200,36.720800,57.000000,,,,
segment,VCAP2,F.Cu,0.150000,36.720800,57.000000,37.450000,57.000000,,,,
via,ADC_REF,,,56.993200,69.220300,,,0.500000,0.300000,F.Cu,B.Cu
via,ADC_REF,,,57.989700,33.971300,,,0.500000,0.300000,F.Cu,B.Cu
via,AGND,,,62.186300,49.393100,,,0.500000,0.300000,F.Cu,B.Cu
via,AGND,,,62.584800,61.627500,,,0.500000,0.300000,F.Cu,B.Cu
via,BACKUP_AON,,,74.364300,39.763500,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_RESET_N_MCU,,,38.670600,56.777300,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_RESET_N_MCU,,,62.998900,62.357700,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_RESET_N_MCU,,,63.253900,57.119000,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_RESET_N_MCU,,,75.165500,42.737400,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_UART_RX_MODULE,,,72.198400,55.057900,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_UART_RX_MODULE,,,73.620700,48.068400,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_UART_RX_MODULE,,,86.195900,49.029600,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_UART_TX_MODULE,,,70.310800,54.955000,,,0.500000,0.300000,F.Cu,B.Cu
via,BLE_UART_TX_MODULE,,,90.362900,49.411600,,,0.500000,0.300000,F.Cu,B.Cu
via,BOOT0,,,35.879200,54.365400,,,0.500000,0.300000,F.Cu,B.Cu
via,BOOT0,,,37.649500,21.068300,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_RX_ROUTE,,,38.661900,55.467900,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_RX_ROUTE,,,50.007600,55.533000,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_RX_ROUTE,,,52.247300,35.893900,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_DISABLED_STATUS,,,52.247500,39.836700,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_DISABLED_STATUS,,,53.376800,31.016000,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_DISABLE_CMD,,,36.185200,50.050400,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_DISABLE_CMD,,,37.020400,30.970300,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_DISABLE_CMD,,,56.800000,30.919900,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_ROUTE,,,32.548400,34.361800,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_ROUTE,,,34.373900,55.377800,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN1_TX_ROUTE,,,54.184400,34.004400,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN2_RX_ROUTE,,,30.194600,8.920600,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN2_RX_ROUTE,,,51.414000,11.635300,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN2_RX_ROUTE,,,51.700900,44.030600,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN2_RX_ROUTE,,,53.008900,34.177500,,,0.500000,0.300000,F.Cu,B.Cu
via,CAN2_TX_ROUTE,,,30.361700,10.980000,,,0.500000,0.300000,F.Cu,B.Cu
